Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
5696,-0.0238,-0.0073,9.7833,0.1303,0.1475,0.1243,-1.8465,-52.0716,-30.4539
5704,-0.0104,-0.0058,9.7972,0.1667,0.1716,0.2042,-1.8547,-51.8194,-30.3260
5712,-0.0183,-0.0053,9.7998,0.2069,0.2187,0.1998,-1.8351,-51.5789,-30.1961
5720,-0.0076,-0.0026,9.7967,0.1968,0.1401,0.0989,-1.8159,-51.3399,-30.0668
5728,0.0038,-0.0011,9.7880,0.1738,0.1537,0.0105,-1.7779,-51.1144,-29.9139
5736,0.0105,0.0007,9.7878,0.2324,0.1828,0.1301,-1.7645,-50.8663,-29.7742
5744,0.0075,0.0061,9.7954,0.1434,0.1166,0.1934,-1.7491,-50.6410,-29.6378
5752,0.0070,0.0081,9.7982,0.1201,0.1500,0.2217,-1.7477,-50.4031,-29.5113
5760,-0.0763,-0.0164,9.8057,0.0603,0.1926,0.2970,-1.7462,-50.1668,-29.3855
5768,-0.2893,-0.1580,9.8043,0.0836,0.1261,0.7494,-1.7580,-49.9409,-29.2356
5776,-0.1690,-0.1376,9.7744,0.0013,0.0760,1.3638,-1.7693,-49.7164,-29.0869
5784,-0.1609,-0.0972,9.7505,0.0378,-0.0710,1.9082,-1.7845,-49.4844,-28.9743
5792,-0.2661,-0.1109,9.7552,0.0460,-0.1339,2.3830,-1.7991,-49.2539,-28.8619
5800,-0.2997,-0.0344,9.7163,0.0404,-0.1217,3.0349,-1.8131,-49.0249,-28.7498
5808,-0.3434,-0.0776,9.7106,0.0484,-0.0887,3.9120,-1.8057,-48.8078,-28.6234
5816,-0.4111,-0.0649,9.7547,0.0159,-0.2042,4.7344,-1.7757,-48.5837,-28.5100
5824,-0.3964,0.0246,9.7787,0.2068,-0.2478,5.6837,-1.7667,-48.3609,-28.3807
5832,-0.3502,0.1046,9.7926,0.2476,-0.1852,6.4120,-1.7478,-48.1456,-28.2521
5840,-0.3445,0.1091,9.8175,0.2546,-0.1281,7.0121,-1.7292,-47.9314,-28.1244
5848,-0.3438,0.0836,9.7982,0.2398,-0.0440,7.4575,-1.7286,-47.6969,-27.9935
5856,-0.3573,0.1257,9.7515,0.2044,-0.0091,7.8781,-1.7278,-47.4700,-27.8770
5864,-0.3527,0.1050,9.7671,0.1117,-0.0479,7.9115,-1.7251,-47.2523,-27.7553
5872,-0.3480,0.1468,9.7625,0.2822,-0.0075,7.8874,-1.7223,-47.0360,-27.6343
5880,-0.4554,0.1419,9.7338,0.2849,-0.0382,7.7682,-1.7007,-46.8118,-27.5270
5888,-0.3978,0.0828,9.7156,0.3089,-0.0143,7.6917,-1.6796,-46.5890,-27.4200
5896,-0.3469,0.0930,9.6904,0.4039,-0.0741,7.4289,-1.6570,-46.3788,-27.3025
5904,-0.3606,0.0722,9.7091,0.3613,0.0875,7.0069,-1.6348,-46.1699,-27.1855
5912,-0.2495,0.1710,9.8126,0.1978,0.0900,6.2964,-1.6130,-45.9622,-27.0692
5920,-0.3503,0.1341,9.8971,0.1562,0.0096,6.0868,-1.6093,-45.7645,-26.9570
5928,-0.2717,0.1203,9.8323,0.1618,0.0741,5.6355,-1.5968,-45.5680,-26.8332
5936,-0.3467,0.2391,9.8721,0.1698,0.2800,5.0359,-1.5862,-45.3621,-26.6997
5944,-0.2634,0.2468,9.8918,0.2922,0.3220,4.4332,-1.5843,-45.1489,-26.5793
5952,-0.3023,0.2378,9.8799,0.3026,0.2261,3.8810,-1.5823,-44.9371,-26.4596
5960,-0.2501,0.2934,9.8746,0.2110,0.2785,3.4089,-1.5802,-44.7217,-26.3373
5968,-0.1586,0.2331,9.8070,0.0568,0.3740,2.7228,-1.5682,-44.5228,-26.2257
5976,-0.0709,0.1903,9.8442,0.0908,0.4626,2.0507,-1.5678,-44.3332,-26.1099
5984,-0.0024,0.0993,9.8278,0.0806,0.4700,1.4907,-1.5657,-44.1301,-26.0044
5992,-0.1249,0.1530,9.8320,0.0815,0.3330,1.0166,-1.5636,-43.9282,-25.8994
6000,-0.1146,0.1935,9.8532,-0.0164,0.3727,0.5819,-1.5614,-43.7276,-25.7950
6008,-0.1308,0.1204,9.8136,0.1328,0.4106,0.2143,-1.5418,-43.5298,-25.6815
6016,-0.0252,0.1758,9.8675,0.0167,0.5136,-0.2306,-1.5225,-43.3333,-25.5687
6024,-0.1200,0.1854,9.8270,0.1325,0.5428,-0.4240,-1.5205,-43.1333,-25.4628
6032,-0.1380,0.2032,9.8855,0.3151,0.4640,-0.4995,-1.5185,-42.9346,-25.3574
6040,-0.2262,0.1569,9.8533,0.1137,0.4099,-0.4890,-1.4982,-42.7372,-25.2495
6048,-0.1211,0.1155,9.8824,0.1479,0.6730,-0.5804,-1.4933,-42.5365,-25.1482
6056,-0.1621,0.1322,9.9043,0.1138,0.8738,-0.8971,-1.4824,-42.3387,-25.0309
