Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt,GyrX_rad,GyrY_rad,GyrZ_rad,FreeAcc_E,FreeAcc_N,FreeAcc_U
7824,-0.0114,-0.1274,9.8625,0.3061,1.0769,-1.7631,1.3521,-17.5533,-17.6887,0.005342452840354643,0.018795450714726936,-0.030771900041912024,0.024474606833665005,0.027490467907457388,0.06326073049853953
7832,-0.0375,-0.1199,9.8272,0.3163,1.209,-1.5977,1.3517,-17.4876,-17.6183,0.0055204764240580646,0.021101030656611446,-0.0278851254591134,0.0006756457900344557,0.018304919612003354,0.02798588589853246
7840,-0.082,-0.1126,9.7105,0.4808,1.0099,-1.4501,1.3525,-17.4327,-17.5489,0.008391543043588736,0.017626080115890733,-0.02530901948316977,-0.02926804988564112,0.015934388877975145,-0.08855816644578063
7848,-0.182,-0.1461,9.7143,0.4648,1.1476,-1.165,1.3484,-17.3719,-17.4785,0.008112290363269643,0.020029398495886926,-0.02033308578573394,-0.11231650547292447,-0.0160018197698448,-0.08355915757408638
7856,-0.1522,-0.1181,9.7468,0.3134,1.1672,-0.7617,1.3443,-17.3113,-17.4084,0.005469861875750229,0.020371483029277816,-0.013294172912440809,-0.06527699450930921,0.009677876704547471,-0.051519711119567546
7864,-0.174,-0.132,9.6875,0.326,1.178,-0.584,1.342,-17.248,-17.3398,0.005689773361501515,0.0205599785884932,-0.010192722831646885,-0.07055278500001881,-0.004532775280650948,-0.11029628892209331
7872,-0.1254,-0.1127,9.7695,0.2954,1.2016,-0.6114,1.3397,-17.185,-17.2715,0.0051557026103912496,0.020971876291963863,-0.010670943046693332,-0.006937841625986429,0.0060352375029315295,-0.029049578354117145
7880,-0.1219,-0.0847,9.7758,0.1728,1.0562,-0.5763,1.3374,-17.1253,-17.1992,0.0030159289474462015,0.018434167559564108,-0.010058332479243322,-0.0003845570052164519,0.0183139135565761,-0.023090273880701062
7888,-0.1903,-0.0284,9.8016,0.2103,0.8585,-0.4147,1.3351,-17.0658,-17.1272,0.0036704274169440747,0.014983651628371319,-0.007237880408020485,-0.056673497908077235,0.06307660496840801,0.0031215776680291185
7896,-0.1862,-0.0399,9.768,-0.2233,0.9228,0.0465,1.3328,-17.0066,-17.0554,-0.0038973202197033377,0.01610589833740367,0.0008115781021773632,-0.040541894051583614,0.040701257017318845,-0.03031289075725141
7904,-0.1191,-0.1167,9.789,-0.2459,0.8883,0.0208,1.3335,-16.9447,-16.987,-0.004291764630654057,0.015503759745465629,0.00036302848441482053,0.01866621104458863,-0.023083369344129433,-0.00962495965425525
7912,-0.032,-0.0934,9.7361,-0.0941,1.0792,0.2763,1.3342,-16.883,-16.9188,-0.0016423548261266642,0.018835593287522802,0.004822344723260332,0.09092446747761036,-0.00018304674522612443,-0.06382398075569995
7920,-0.1381,-0.0882,9.6409,0.1816,0.6272,0.2032,1.3294,-16.8252,-16.8504,0.0031695179216217027,0.010946705068508434,0.0035465090400524776,-0.0005758089472783282,0.00011543349267827318,-0.15770756950821685
7928,-0.0915,-0.1477,9.6494,0.4053,0.4242,0.224,1.3288,-16.7677,-16.7803,0.007073819458333018,0.007403686686959946,0.003909537524467298,0.03720603373966658,-0.04769666953584808,-0.14922549021227205
7936,-0.1063,-0.1501,9.6722,0.2939,0.3742,0.3933,1.3283,-16.7104,-16.7106,0.005129522671611334,0.006531022060962781,0.006864379948093698,0.016806769482816022,-0.036168669061281696,-0.12613355995246955
7944,-0.1033,-0.1341,9.7333,0.262,0.2543,0.4164,1.3301,-16.6557,-16.6423,0.004572762640225144,0.00443837228782158,0.007267551005304388,0.009624624766544326,-0.009120732389857562,-0.06523720017592005
7952,-0.1211,-0.1833,9.744,0.4742,0.137,0.5319,1.3277,-16.6013,-16.5815,0.008276351312957111,0.0023911010752322315,0.00928340629135784,-0.005732472439377764,-0.04337877384093292,-0.05362192808324551
7960,-0.1135,-0.1527,9.7628,0.6158,0.5155,0.8397,1.3211,-16.5447,-16.5144,0.010747737533781082,0.008997172294030768,0.014655529728996385,0.0002339300136421047,0.002034893109479476,-0.03534643807130422
7968,-0.1053,-0.1528,9.7543,0.3992,0.4694,0.886,1.3222,-16.4872,-16.4505,0.006967354373961364,0.008192575508861382,0.01546361717266976,-0.006264212250967141,-0.002049640673881012,-0.0439372194200196
7976,-0.1593,-0.0672,9.7384,0.4027,0.4601,1.021,1.3234,-16.4299,-16.3868,0.007028440897781165,0.00803025988842591,0.017819811662862103,-0.050621418898425904,0.07013069760374657,-0.060449391927658525
7984,-0.1572,-0.0263,9.7773,0.5367,0.3418,1.43,1.3227,-16.3758,-16.3204,0.009367182095453565,0.005965535383316618,0.02495820830351891,-0.04142006713920158,0.09644556486840763,-0.02196433576480672
7992,-0.0934,-0.0033,9.6859,0.4676,0.354,1.1652,1.322,-16.322,-16.2543,0.008161159582325486,0.006178465552059927,0.02033657644423793,0.019026336254578665,0.10239837115903874,-0.11420907555233839
8000,-0.0907,-0.0094,9.7261,0.6388,0.2936,1.3493,1.3183,-16.2696,-16.1914,0.011149163261739778,0.005124286683855352,0.023549727597159488,0.019117388130394763,0.08068801805633956,-0.07382603336681015
8008,-0.1548,0.0297,9.6942,0.5785,0.5879,1.3173,1.3159,-16.2138,-16.1364,0.010096729722787197,0.010260790672474663,0.0229912222365213,-0.03905989221070124,0.10415628133414857,-0.10515680560643936
8016,-0.1499,0.0186,9.736,0.4115,0.384,1.5347,1.3134,-16.1583,-16.0816,0.007182029871956666,0.006702064327658226,0.026785568030356973,-0.02785223167482023,0.0781355866132108,-0.06318167709310885
8024,-0.196,0.0619,9.7387,0.3452,0.4851,1.6947,1.3109,-16.103,-16.027,0.006024876577884425,0.008466592201424492,0.029578094833547904,-0.06519970873696145,0.10759191728504174,-0.05994362042418544
8032,-0.1768,0.0523,9.8144,0.3484,0.451,1.7889,1.3096,-16.0492,-15.9656,0.006080727113948244,0.007871434926494426,0.03122219498892656,-0.03783656906415693,0.08356737123595871,0.015703020085018338
8040,-0.1329,0.0455,9.8488,0.2955,0.6771,1.8364,1.3082,-15.9955,-15.9044,0.005157447939643243,0.011817624365253606,0.03205122638362387,0.006139889830219855,0.060795938215602946,0.049612188083820286
8048,-0.1155,0.0015,9.9014,0.1222,0.8986,1.7858,1.3057,-15.9392,-15.8434,0.0021327923459370708,0.015683528658421046,0.031168089782114737,0.012583664187285957,0.007675800637325537,0.10206277466873104
8056,-0.0825,0.0177,9.8815,0.3112,0.7292,2.0867,1.3032,-15.8831,-15.7768,0.005431464632206353,0.01272694090554265,0.036419785501365674,0.03231762371527686,0.016087588780334033,0.08179429813658068
8064,-0.1205,0.0355,9.8567,0.2705,0.4231,2.1985,1.3007,-15.8272,-15.7104,0.004721115626644662,0.007384488065188008,0.03837106360509534,-0.0026731604122541275,0.017873872834908548,0.05748389645569141
8072,-0.1817,-0.0098,9.7796,0.149,0.3837,2.2094,1.3023,-15.7686,-15.6502,0.0026005405854715507,0.006696828339902242,0.038561304493562716,-0.04974764066682714,-0.021587107121376948,-0.018857619937525882
8080,-0.1433,-0.0672,9.7781,0.4141,0.5141,2.2891,1.3032,-15.7144,-15.5878,0.007227408432508519,0.008972737684502848,0.039952331907402196,-0.008287634145608343,-0.0639969012325523,-0.02083203683703516
8088,-0.1272,-0.06,9.8014,0.3263,0.1055,2.4961,1.3042,-15.6604,-15.5257,0.005695009349257497,0.0018413223608540175,0.04356516345903046,0.006054873196727858,-0.04170459400081419,0.0023183923676839413
8096,-0.1131,-0.0384,9.7988,0.1997,0.3253,2.5686,1.3086,-15.6102,-15.4644,0.0034854225162326757,0.005677556056737553,0.04483052716672635,0.009421021397543356,-0.009285068194301352,-0.0004809994640844195
8104,-0.089,-0.063,9.7891,0.348,0.4982,2.526,1.3106,-15.5578,-15.4045,0.006073745796940267,0.00869523033343575,0.04408701690537676,0.023174648085008336,-0.02320043131401385,-0.010347632031413312
8112,-0.1487,-0.0725,9.8004,0.3484,0.3143,2.3812,1.3115,-15.5027,-15.3449,0.006080727113948244,0.005485569839018178,0.041559780148488976,-0.024271540129625825,-0.022899405042028437,0.0017393665404323855
8120,-0.1581,-0.0698,9.7997,0.3301,0.2343,2.2188,1.3135,-15.4432,-15.2808,0.005761331860833282,0.004089306437422714,0.038725365443250184,-0.019909026793831358,-0.01266611321579218,0.0011953832289304245
8128,-0.1529,-0.0737,9.8337,0.3287,0.5366,2.2021,1.3155,-15.384,-15.217,0.005736897251305361,0.009365436766201572,0.03843389545816713,-0.0031273569646949784,-0.004962390228996109,0.03516300751144641
8136,-0.1983,-0.0936,9.782,0.1806,0.8576,2.1782,1.318,-15.3349,-15.1528,0.0031520646291017594,0.01496794366510337,0.038016761766940486,-0.03410338005722839,-0.01856160241099225,-0.015619576264187529
8144,-0.1742,-0.0738,9.7216,0.4097,1.0019,2.1846,1.3141,-15.2912,-15.0993,0.007150613945420769,0.017486453775731187,0.03812846283906812,0.005764770762905549,-0.000951573516052241,-0.0765610763513358
8152,-0.1962,-0.0427,9.7438,0.2554,1.1666,1.9721,1.3132,-15.2418,-15.0408,0.004457570909593518,0.02036101105376585,0.034419638178580174,-0.007095708509047063,0.01602422089830795,-0.05414708477162833
8160,-0.1582,-0.0624,9.7918,0.0893,1.0574,2.1236,1.3116,-15.1846,-14.9814,0.0015585790220309364,0.01845511151058804,0.03706381199535159,0.017820791586380554,-0.0017779212299021087,-0.0067396900529939074
8168,-0.1622,-0.041,9.7992,0.1063,1.2996,1.4524,1.3101,-15.1277,-14.9222,0.0018552849948699724,0.02268229895891831,0.02534916205596564,0.006587149074065992,0.006652514545599059,0.000623594114678383
8176,-0.0632,0.0102,9.8268,0.0053,1.2619,1.2,1.3085,-15.071,-14.8632,9.250245035569947e-05,0.022024309830916446,0.020943951023931952,0.09369561242548291,0.05099306935538972,0.026429532596766947
8184,-0.0989,0.012,9.789,0.0927,1.2446,0.7185,1.3069,-15.0185,-14.7993,0.0016179202165987436,0.021722367870321425,0.012540190675579259,0.0475221515607977,0.04171347313050325,-0.010697275021554375
8192,-0.0511,0.019,9.8308,0.107,1.3133,0.7862,1.3053,-14.9663,-14.7356,0.0018675022996339325,0.02292140906644153,0.013721778579179418,0.08370182632067939,0.041848666892742914,0.03050576233745339
8200,-0.1053,-0.0148,9.7958,-0.266,1.1017,0.5335,1.3061,-14.9137,-14.6767,-0.004642575810304917,0.019228292369221526,0.009311331559389747,0.015597021177811992,0.004024066117504946,-0.003636117935275962
8208,-0.0295,-0.0102,9.796,-0.4894,1.2193,0.3692,1.3067,-14.8613,-14.6181,-0.00854164135926025,0.021280799569566862,0.006443755598363065,0.0774306662212318,0.008266382187348431,-0.004259780452828821
8216,-0.062,-0.0138,9.7688,-0.6417,1.1105,0.2868,1.3074,-14.8092,-14.5597,-0.011199777810047613,0.01938188134339703,0.005005604294719737,0.030617634015911405,0.003742910874372338,-0.03104220343308839
8224,-0.0901,-0.0354,9.7579,-0.7393,0.6757,0.2266,1.3018,-14.7521,-14.5021,-0.012903219159994078,0.011793189755725684,0.003954916085019151,0.0012862311801786817,-0.0016060945717590736,-0.04162004500390637
8232,-0.0167,-0.0257,9.8018,-0.4807,0.564,0.2944,1.3024,-14.6987,-14.4441,-0.008389797714336742,0.009843656981248018,0.005138249317871306,0.060216190849651886,0.00760727967954596,0.0016600002068738462
8240,-0.0127,-0.0388,9.8224,-0.1907,0.4518,0.4739,1.3042,-14.6443,-14.3921,-0.0033283428835531865,0.00788539756051038,0.008271115325201127,0.049431132458742554,-0.0038190891668403977,0.02235971992991992
8248,-0.0095,-0.016,9.7481,-0.4787,0.0672,0.5415,1.306,-14.5902,-14.3403,-0.008354891129296856,0.0011728612573401894,0.009450957899549294,0.037416327846962395,0.014101784000088506,-0.05196424821397727
8256,-0.0344,-0.0259,9.7596,-0.5754,-0.1459,0.4702,1.3049,-14.5409,-14.2858,-0.010042624515975372,-0.002546435378659727,0.008206538142877338,-0.002425657391959824,6.63711566733402e-05,-0.040305310011941486
8264,-0.0154,-0.0371,9.7642,-0.5826,-0.1684,0.7087,1.3061,-14.4935,-14.2292,-0.010168288222118965,-0.002939134460358451,0.012369148408883814,0.003393228889233938,-0.0015980284178239467,-0.0357180938738324
8272,-0.0015,-0.0045,9.7851,-0.4695,-0.1258,1.0994,1.3049,-14.4428,-14.1791,-0.008194320838113377,-0.0021956241990088664,0.019188149796425656,0.009391766710899014,0.018091474824828722,-0.014920081917741967
8280,0.0102,-0.0255,9.7777,-0.22,-0.3412,1.105,1.3038,-14.3924,-14.1291,-0.003839724354387525,-0.005955063407804652,0.019285888234537342,0.005271862667280764,-0.00046887786342840644,-0.02226286057875626
8288,0.0796,-0.0678,9.7432,-0.3654,-0.4004,1.2384,1.3044,-14.3467,-14.0726,-0.0063774330867872805,-0.006988298324985295,0.021614157456697775,0.06089916138726741,-0.03415654580771292,-0.0564891408424657
8296,0.1204,-0.0819,9.7497,0.0769,-0.2918,1.3366,1.306,-14.2995,-14.0151,0.0013421581947836393,-0.005092870757319454,0.023328070782156207,0.08730020750686107,-0.0413566251187279,-0.049691176002266246
8304,0.2012,-0.0755,9.8454,0.0785,-0.3932,1.0972,1.3071,-14.2547,-13.9624,0.0013700834628155487,-0.006862634618841704,0.019149752552881785,0.1517456551327497,-0.030877704470639537,0.04652744237860418
8312,0.2145,-0.0716,9.8855,0.0507,-0.3915,1.0603,1.3104,-14.2068,-13.911,0.0008848819307611251,-0.0068329640215578,0.018505726058895878,0.14866580006755084,-0.02420849117733518,0.08693883306886718
8320,0.2567,-0.0812,9.8289,-0.3225,-0.0726,1.0729,1.3137,-14.159,-13.8597,-0.005628686837681713,-0.001267109036947883,0.01872563754464716,0.17574306535814305,-0.030507722836451836,0.03096878205936804
8328,0.2735,-0.1245,9.7981,-0.3461,0.2217,0.6744,1.317,-14.1114,-13.8087,-0.0060405845411523745,0.0038693949516714287,0.01177050047544976,0.1788288475617416,-0.06771672447204911,0.00084184131682008
